"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift","roi_path"
"./soundscapes/W54448S25622_20191101_073000.wav","W54448S25622_20191101_073000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",8.0277393831554,9.90657200474496,2.911,9.315,"detection",NA,NA,"peak_score=0.588827724130575|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=421|detection_buffer=88",1024,50,24000,1,"./final_detecs//W54448S25622_20191101_073000_roi_User_20251104121422.csv"
"./soundscapes/W54448S25622_20191101_073000.wav","W54448S25622_20191101_073000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",10.077374970344,11.9562075919336,2.911,9.315,"detection",NA,NA,"peak_score=0.53891678673609|peak_quant=0.993|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=517|detection_buffer=88",1024,50,24000,1,"./final_detecs//W54448S25622_20191101_073000_roi_User_20251104121422.csv"
"./soundscapes/W54448S25622_20191101_073000.wav","W54448S25622_20191101_073000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",19.4501877075919,21.3290203291815,2.911,9.315,"detection",NA,NA,"peak_score=0.588635897758373|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=956|detection_buffer=88",1024,50,24000,1,"./final_detecs//W54448S25622_20191101_073000_roi_User_20251104121422.csv"
"./soundscapes/W54448S25622_20191101_073000.wav","W54448S25622_20191101_073000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",28.8230004448399,30.7018330664294,2.911,9.315,"detection",NA,NA,"peak_score=0.57361041649052|peak_quant=0.998|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=1395|detection_buffer=88",1024,50,24000,1,"./final_detecs//W54448S25622_20191101_073000_roi_User_20251104121422.csv"
"./soundscapes/W54448S25622_20191101_073000.wav","W54448S25622_20191101_073000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",43.3626028914591,45.2414355130486,2.911,9.315,"detection",NA,NA,"peak_score=0.516873903347987|peak_quant=0.989|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=2076|detection_buffer=88",1024,50,24000,1,"./final_detecs//W54448S25622_20191101_073000_roi_User_20251104121422.csv"
"./soundscapes/W54448S25622_20191101_073000.wav","W54448S25622_20191101_073000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",48.9777503855279,50.8565830071174,2.911,9.315,"detection",NA,NA,"peak_score=0.510111185744916|peak_quant=0.987|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=2339|detection_buffer=88",1024,50,24000,1,"./final_detecs//W54448S25622_20191101_073000_roi_User_20251104121422.csv"
