"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift","roi_path"
"./soundscapes/W54448S25622_20191101_125000.wav","W54448S25622_20191101_125000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",29.8627539237668,30.3239547565663,3.057,9.232,"detection",NA,NA,"peak_score=0.481885166148684|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=2350|detection_buffer=37",1024,70,24000,1,"./final_detecs//W54448S25622_20191101_125000_roi_User_20251104121422.csv"
"./soundscapes/W54448S25622_20191101_125000.wav","W54448S25622_20191101_125000.wav","User","2025-11-04 12:14:22","Basileuterus culicivorus",42.673888168197,43.1350890009965,3.057,9.232,"detection",NA,NA,"peak_score=0.470528774163112|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=3350|detection_buffer=37",1024,70,24000,1,"./final_detecs//W54448S25622_20191101_125000_roi_User_20251104121422.csv"
