"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift","roi_path"
"./soundscapes/W54443S25620_20191105_054000.wav","W54443S25620_20191105_054000.wav","User","2025-11-05 18:16:29","Basileuterus culicivorus",25.1610676560609,25.6222684888604,3.151,9.232,"detection",NA,NA,"peak_score=0.466582750404375|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=1983|detection_buffer=36",1024,70,24000,1,"./final_detecs//W54443S25620_20191105_054000_roi_User_20251105181629.csv"
