"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift","roi_path"
"./soundscapes/W54431S25613_20191105_060000.wav","W54431S25613_20191105_060000.wav","User","2025-11-05 18:16:29","Basileuterus culicivorus",10.0311181133889,10.4923189461883,3.151,9.232,"detection",NA,NA,"peak_score=0.44446332366661|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=802|detection_buffer=36",1024,70,24000,1,"./final_detecs//W54431S25613_20191105_060000_roi_User_20251105181629.csv"
"./soundscapes/W54431S25613_20191105_060000.wav","W54431S25613_20191105_060000.wav","User","2025-11-05 18:16:29","Basileuterus culicivorus",29.183763808812,29.6449646416115,3.151,9.232,"detection",NA,NA,"peak_score=0.455122642574473|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=2297|detection_buffer=36",1024,70,24000,1,"./final_detecs//W54431S25613_20191105_060000_roi_User_20251105181629.csv"
