"soundscape_path","soundscape_file","roi_user","roi_input_timestamp","roi_label","roi_start","roi_end","roi_min_freq","roi_max_freq","roi_type","roi_label_confidence","roi_is_complete","roi_comment","roi_wl","roi_ovlp","roi_sample_rate","roi_pitch_shift","roi_path"
"./soundscapes/W54431S25613_20191105_060000.wav","W54431S25613_20191105_060000.wav","User","2025-11-04 13:51:39","Basileuterus culicivorus",10.0439292476333,10.5051300804328,3.057,9.232,"detection",NA,NA,"peak_score=0.452830189716474|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=803|detection_buffer=37",1024,70,24000,1,"./final_detecs//W54431S25613_20191105_060000_roi_User_20251104135139.csv"
"./soundscapes/W54431S25613_20191105_060000.wav","W54431S25613_20191105_060000.wav","User","2025-11-04 13:51:39","Basileuterus culicivorus",29.2093860773009,29.6705869101004,3.057,9.232,"detection",NA,NA,"peak_score=0.456570535373238|peak_quant=1|detection_min_score=NA|detection_min_quant=NA|detection_top_n=NA|peak_index=2299|detection_buffer=37",1024,70,24000,1,"./final_detecs//W54431S25613_20191105_060000_roi_User_20251104135139.csv"
